828
 A59  C99  1   RCP  N99  1  0.132   A59   RCP
 A59  C99  1   RUP  N99  1  0.132   A59   RUP
 A59  C99  1   DTM  N99  1  0.132   A59   DTM
 A59  C99  1   RUM  N99  1  0.132   A59   RUM
 A59  C99  1   RAE  N99  1  0.132   A59   RAE
 A59  C99  1   RCE  N99  1  0.132   A59   RCE
 A59  C99  1   DAE  N99  1  0.132   A59   DAE
 A59  C99  1   DCE  N99  1  0.132   A59   DCE
 A59  C99  1   RAH  N99  1  0.155   A59   RAH
 A59  C99  1   RGH  N99  1  0.155   A59   RGH
 A59  C99  1   RCH  N99  1  0.155   A59   RCH
 A59  C99  1   RUH  N99  1  0.155   A59   RUH
 A64  C99  1   DAO  N99  1  0.132   A64   DAO
 A64  C99  1   DGO  N99  1  0.132   A64   DGO
 A64  C99  1   DCO  N99  1  0.132   A64   DCO
 A64  C99  1   DTO  N99  1  0.132   A64   DTO
 A64  C99  1   DAP  N99  1  0.132   A64   DAP
 A64  C99  1   DGP  N99  1  0.132   A64   DGP
 A64  C99  1   DCP  N99  1  0.132   A64   DCP
 A64  C99  1   DTP  N99  1  0.132   A64   DTP
 A64  C99  1   RAO  N99  1  0.132   A64   RAO
 A64  C99  1   RGO  N99  1  0.132   A64   RGO
 A64  C99  1   RCO  N99  1  0.132   A64   RCO
 A64  C99  1   RUO  N99  1  0.132   A64   RUO
 A64  C99  1   RAP  N99  1  0.132   A64   RAP
 A64  C99  1   RGP  N99  1  0.132   A64   RGP
 A64  C99  1   RCP  N99  1  0.132   A64   RCP
 A64  C99  1   RUP  N99  1  0.132   A64   RUP
 A64  C99  1   DTM  N99  1  0.132   A64   DTM
 A64  C99  1   RUM  N99  1  0.132   A64   RUM
 A64  C99  1   RAE  N99  1  0.132   A64   RAE
 A64  C99  1   RCE  N99  1  0.132   A64   RCE
 A64  C99  1   DAE  N99  1  0.132   A64   DAE
 A64  C99  1   DCE  N99  1  0.132   A64   DCE
 A64  C99  1   RAH  N99  1  0.155   A64   RAH
 A64  C99  1   RGH  N99  1  0.155   A64   RGH
 A64  C99  1   RCH  N99  1  0.155   A64   RCH
 A64  C99  1   RUH  N99  1  0.155   A64   RUH
 T39  C99  1   DAO  N99  1  0.132   T39   DAO
 T39  C99  1   DGO  N99  1  0.132   T39   DGO
 T39  C99  1   DCO  N99  1  0.132   T39   DCO
 T39  C99  1   DTO  N99  1  0.132   T39   DTO
 T39  C99  1   DAP  N99  1  0.132   T39   DAP
 T39  C99  1   DGP  N99  1  0.132   T39   DGP
 T39  C99  1   DCP  N99  1  0.132   T39   DCP
 T39  C99  1   DTP  N99  1  0.132   T39   DTP
 T39  C99  1   RAO  N99  1  0.132   T39   RAO
 T39  C99  1   RGO  N99  1  0.132   T39   RGO
 T39  C99  1   RCO  N99  1  0.132   T39   RCO
 T39  C99  1   RUO  N99  1  0.132   T39   RUO
 T39  C99  1   RAP  N99  1  0.132   T39   RAP
 T39  C99  1   RGP  N99  1  0.132   T39   RGP
 T39  C99  1   RCP  N99  1  0.132   T39   RCP
 T39  C99  1   RUP  N99  1  0.132   T39   RUP
 T39  C99  1   DTM  N99  1  0.132   T39   DTM
 T39  C99  1   RUM  N99  1  0.132   T39   RUM
 T39  C99  1   RAE  N99  1  0.132   T39   RAE
 T39  C99  1   RCE  N99  1  0.132   T39   RCE
 T39  C99  1   DAE  N99  1  0.132   T39   DAE
 T39  C99  1   DCE  N99  1  0.132   T39   DCE
 T39  C99  1   RAH  N99  1  0.155   T39   RAH
 T39  C99  1   RGH  N99  1  0.155   T39   RGH
 T39  C99  1   RCH  N99  1  0.155   T39   RCH
 T39  C99  1   RUH  N99  1  0.155   T39   RUH
 T42  C99  1   DAO  N99  1  0.132   T42   DAO
 T42  C99  1   DGO  N99  1  0.132   T42   DGO
 T42  C99  1   DCO  N99  1  0.132   T42   DCO
 T42  C99  1   DTO  N99  1  0.132   T42   DTO
 T42  C99  1   DAP  N99  1  0.132   T42   DAP
 T42  C99  1   DGP  N99  1  0.132   T42   DGP
 T42  C99  1   DCP  N99  1  0.132   T42   DCP
 T42  C99  1   DTP  N99  1  0.132   T42   DTP
 T42  C99  1   RAO  N99  1  0.132   T42   RAO
 T42  C99  1   RGO  N99  1  0.132   T42   RGO
 T42  C99  1   RCO  N99  1  0.132   T42   RCO
 T42  C99  1   RUO  N99  1  0.132   T42   RUO
 T42  C99  1   RAP  N99  1  0.132   T42   RAP
 T42  C99  1   RGP  N99  1  0.132   T42   RGP
 T42  C99  1   RCP  N99  1  0.132   T42   RCP
 T42  C99  1   RUP  N99  1  0.132   T42   RUP
 T42  C99  1   DTM  N99  1  0.132   T42   DTM
 T42  C99  1   RUM  N99  1  0.132   T42   RUM
 T42  C99  1   RAE  N99  1  0.132   T42   RAE
 T42  C99  1   RCE  N99  1  0.132   T42   RCE
 T42  C99  1   DAE  N99  1  0.132   T42   DAE
 T42  C99  1   DCE  N99  1  0.132   T42   DCE
 T42  C99  1   RAH  N99  1  0.155   T42   RAH
 T42  C99  1   RGH  N99  1  0.155   T42   RGH
 T42  C99  1   RCH  N99  1  0.155   T42   RCH
 T42  C99  1   RUH  N99  1  0.155   T42   RUH
 T46  C99  1   DAO  N99  1  0.132   T46   DAO
 T46  C99  1   DGO  N99  1  0.132   T46   DGO
